departamento_residencia,provincia_residencia,anio_min,evento,grupo_etario,sepi_min,cantidad
Avellaneda,Buenos Aires,2024,Dengue,De 20 a 24 años,20,4
Avellaneda,Buenos Aires,2024,Dengue,De 20 a 24 años,9,37
Avellaneda,Buenos Aires,2024,Dengue,De 25 a 34 años,1,2
Avellaneda,Buenos Aires,2024,Dengue,De 25 a 34 años,11,108
Avellaneda,Buenos Aires,2024,Dengue,De 25 a 34 años,12,145
Azul,Buenos Aires,2024,Dengue,De 35 a 44 años,7,1
Bahía Blanca,Buenos Aires,2024,Dengue,De 45 a 65 años,21,1
Bahía Blanca,Buenos Aires,2024,Dengue,Mayores de 65 años,19,1
Arrecifes,Buenos Aires,2024,Dengue,De 45 a 65 años,12,1
Arrecifes,Buenos Aires,2024,Dengue,De 25 a 34 años,9,2
Benito Juárez,Buenos Aires,2024,Dengue,De 45 a 65 años,17,1
Berazategui,Buenos Aires,2024,Dengue,De 35 a 44 años,17,2
Berazategui,Buenos Aires,2024,Dengue,De 35 a 44 años,20,1
Berazategui,Buenos Aires,2024,Dengue,De 35 a 44 años,9,30
Berazategui,Buenos Aires,2024,Dengue,Mayores de 65 años,13,3
Berazategui,Buenos Aires,2024,Dengue,Mayores de 65 años,6,1
Berazategui,Buenos Aires,2024,Dengue,Posneonato (29 hasta 365 días),11,1
Berazategui,Buenos Aires,2024,Dengue,De 13 a 24 meses,12,1
Berazategui,Buenos Aires,2024,Dengue,De 5 a 9 años,10,7
Berazategui,Buenos Aires,2024,Dengue,De 5 a 9 años,8,6
Berazategui,Buenos Aires,2024,Dengue,De 20 a 24 años,14,22
Berazategui,Buenos Aires,2024,Dengue,De 20 a 24 años,23,1
Berazategui,Buenos Aires,2024,Dengue,De 25 a 34 años,10,46
Berazategui,Buenos Aires,2024,Dengue,De 25 a 34 años,4,1
Berisso,Buenos Aires,2024,Dengue,De 35 a 44 años,11,1
Berisso,Buenos Aires,2024,Dengue,De 35 a 44 años,9,2
Berisso,Buenos Aires,2024,Dengue,De 2 a 4 años,13,1
Berisso,Buenos Aires,2024,Dengue,De 15 a 19 años,7,2
Berisso,Buenos Aires,2024,Dengue,De 20 a 24 años,14,3
Bolívar,Buenos Aires,2024,Dengue,De 20 a 24 años,14,1
Bragado,Buenos Aires,2024,Dengue,De 35 a 44 años,13,1
Bragado,Buenos Aires,2024,Dengue,De 45 a 65 años,1,1
Bragado,Buenos Aires,2024,Dengue,De 25 a 34 años,15,3
Bragado,Buenos Aires,2024,Dengue,De 25 a 34 años,18,1
Brandsen,Buenos Aires,2024,Dengue,De 35 a 44 años,13,1
Campana,Buenos Aires,2024,Dengue,De 35 a 44 años,21,1
Campana,Buenos Aires,2024,Dengue,De 45 a 65 años,11,2
Campana,Buenos Aires,2024,Dengue,De 45 a 65 años,12,2
Campana,Buenos Aires,2024,Dengue,Mayores de 65 años,13,3
Campana,Buenos Aires,2024,Dengue,Mayores de 65 años,8,1
Campana,Buenos Aires,2024,Dengue,De 15 a 19 años,12,2
Campana,Buenos Aires,2024,Dengue,De 20 a 24 años,14,3
Campana,Buenos Aires,2024,Dengue,De 25 a 34 años,10,4
Cañuelas,Buenos Aires,2024,Dengue,De 45 a 65 años,15,2
Cañuelas,Buenos Aires,2024,Dengue,Mayores de 65 años,9,1
Carlos Tejedor,Buenos Aires,2024,Dengue,De 45 a 65 años,16,1
Carmen de Areco,Buenos Aires,2024,Dengue,De 10 a 14 años,9,1
Carmen de Areco,Buenos Aires,2024,Dengue,De 20 a 24 años,11,1
Castelli,Buenos Aires,2024,Dengue,De 35 a 44 años,10,1
Colón,Buenos Aires,2024,Dengue,De 35 a 44 años,14,10
Colón,Buenos Aires,2024,Dengue,De 35 a 44 años,18,1
Colón,Buenos Aires,2024,Dengue,De 10 a 14 años,14,4
Colón,Buenos Aires,2024,Dengue,De 10 a 14 años,15,2
Colón,Buenos Aires,2024,Dengue,De 20 a 24 años,10,1
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 20 a 24 años,4,1
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 25 a 34 años,7,3
Coronel Suárez,Buenos Aires,2024,Dengue,De 35 a 44 años,9,1
Coronel Suárez,Buenos Aires,2024,Dengue,De 45 a 65 años,17,1
Chacabuco,Buenos Aires,2024,Dengue,De 35 a 44 años,11,1
Chacabuco,Buenos Aires,2024,Dengue,De 25 a 34 años,13,1
Chascomús,Buenos Aires,2024,Dengue,De 20 a 24 años,9,1
Chivilcoy,Buenos Aires,2024,Dengue,De 45 a 65 años,18,1
Chivilcoy,Buenos Aires,2024,Dengue,Mayores de 65 años,14,1
Ensenada,Buenos Aires,2024,Dengue,De 45 a 65 años,14,1
Ensenada,Buenos Aires,2024,Dengue,De 5 a 9 años,11,1
Ensenada,Buenos Aires,2024,Dengue,De 25 a 34 años,14,3
Ensenada,Buenos Aires,2024,Dengue,De 25 a 34 años,15,1
Escobar,Buenos Aires,2024,Dengue,De 35 a 44 años,1,1
Escobar,Buenos Aires,2024,Dengue,De 35 a 44 años,12,43
Escobar,Buenos Aires,2024,Dengue,De 45 a 65 años,13,41
Escobar,Buenos Aires,2024,Dengue,De 45 a 65 años,20,3
Escobar,Buenos Aires,2024,Dengue,De 45 a 65 años,7,11
Escobar,Buenos Aires,2024,Dengue,Mayores de 65 años,18,1
Escobar,Buenos Aires,2024,Dengue,Mayores de 65 años,9,4
Escobar,Buenos Aires,2024,Dengue,De 5 a 9 años,17,1
Escobar,Buenos Aires,2024,Dengue,De 10 a 14 años,11,15
Escobar,Buenos Aires,2024,Dengue,De 20 a 24 años,10,8
Escobar,Buenos Aires,2024,Dengue,De 25 a 34 años,5,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 35 a 44 años,11,37
Esteban Echeverría,Buenos Aires,2024,Dengue,De 35 a 44 años,4,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 45 a 65 años,16,8
Esteban Echeverría,Buenos Aires,2024,Dengue,De 45 a 65 años,2,5
Esteban Echeverría,Buenos Aires,2024,Dengue,De 45 a 65 años,20,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 45 a 65 años,9,34
Esteban Echeverría,Buenos Aires,2024,Dengue,Mayores de 65 años,18,1
Esteban Echeverría,Buenos Aires,2024,Dengue,Mayores de 65 años,9,9
Esteban Echeverría,Buenos Aires,2024,Dengue,Posneonato (29 hasta 365 días),16,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 5 a 9 años,6,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 10 a 14 años,11,9
Esteban Echeverría,Buenos Aires,2024,Dengue,De 10 a 14 años,8,14
Esteban Echeverría,Buenos Aires,2024,Dengue,De 15 a 19 años,15,11
Esteban Echeverría,Buenos Aires,2024,Dengue,De 25 a 34 años,16,10
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 45 a 65 años,22,1
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 45 a 65 años,6,1
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 10 a 14 años,12,1
Berazategui,Buenos Aires,2024,Dengue,De 45 a 65 años,10,44
Berazategui,Buenos Aires,2024,Dengue,De 45 a 65 años,23,1
Berazategui,Buenos Aires,2024,Dengue,De 5 a 9 años,12,20
Berazategui,Buenos Aires,2024,Dengue,De 10 a 14 años,6,4
Berazategui,Buenos Aires,2024,Dengue,De 15 a 19 años,8,12
Berazategui,Buenos Aires,2024,Dengue,De 20 a 24 años,16,3
Berazategui,Buenos Aires,2024,Dengue,De 20 a 24 años,6,3
Berazategui,Buenos Aires,2024,Dengue,De 25 a 34 años,12,38
Berazategui,Buenos Aires,2024,Dengue,De 25 a 34 años,15,13
Berazategui,Buenos Aires,2024,Dengue,De 25 a 34 años,18,4
Berisso,Buenos Aires,2024,Dengue,De 35 a 44 años,8,1
Berisso,Buenos Aires,2024,Dengue,De 45 a 65 años,8,4
Berisso,Buenos Aires,2024,Dengue,De 5 a 9 años,13,1
Berisso,Buenos Aires,2024,Dengue,De 15 a 19 años,10,1
Berisso,Buenos Aires,2024,Dengue,De 25 a 34 años,11,3
Berisso,Buenos Aires,2024,Dengue,De 25 a 34 años,12,3
Bolívar,Buenos Aires,2024,Dengue,De 35 a 44 años,1,1
Bragado,Buenos Aires,2024,Dengue,De 35 a 44 años,11,3
Bragado,Buenos Aires,2024,Dengue,De 25 a 34 años,11,1
Brandsen,Buenos Aires,2024,Dengue,De 45 a 65 años,13,2
Brandsen,Buenos Aires,2024,Dengue,De 20 a 24 años,8,1
Campana,Buenos Aires,2024,Dengue,De 35 a 44 años,14,2
Campana,Buenos Aires,2024,Dengue,De 45 a 65 años,14,8
Campana,Buenos Aires,2024,Dengue,De 45 a 65 años,2,1
Campana,Buenos Aires,2024,Dengue,Mayores de 65 años,10,1
Campana,Buenos Aires,2024,Dengue,De 5 a 9 años,15,1
Campana,Buenos Aires,2024,Dengue,De 5 a 9 años,20,1
Campana,Buenos Aires,2024,Dengue,De 20 a 24 años,2,1
Campana,Buenos Aires,2024,Dengue,De 25 a 34 años,12,3
Cañuelas,Buenos Aires,2024,Dengue,De 5 a 9 años,4,1
Cañuelas,Buenos Aires,2024,Dengue,De 20 a 24 años,10,2
Cañuelas,Buenos Aires,2024,Dengue,De 20 a 24 años,12,3
Carlos Casares,Buenos Aires,2024,Dengue,De 45 a 65 años,11,1
Carlos Casares,Buenos Aires,2024,Dengue,De 25 a 34 años,10,1
Carlos Tejedor,Buenos Aires,2024,Dengue,De 20 a 24 años,15,1
Carlos Tejedor,Buenos Aires,2024,Dengue,De 25 a 34 años,11,1
Carmen de Areco,Buenos Aires,2024,Dengue,De 15 a 19 años,12,1
Colón,Buenos Aires,2024,Dengue,De 45 a 65 años,13,7
Colón,Buenos Aires,2024,Dengue,Mayores de 65 años,13,4
Colón,Buenos Aires,2024,Dengue,De 5 a 9 años,13,1
Colón,Buenos Aires,2024,Dengue,De 15 a 19 años,13,1
Colón,Buenos Aires,2024,Dengue,De 20 a 24 años,14,4
Colón,Buenos Aires,2024,Dengue,De 20 a 24 años,19,1
Colón,Buenos Aires,2024,Dengue,De 25 a 34 años,8,1
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 35 a 44 años,14,2
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 45 a 65 años,12,2
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 15 a 19 años,9,1
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 25 a 34 años,14,8
Coronel Suárez,Buenos Aires,2024,Dengue,De 45 a 65 años,15,1
Coronel Suárez,Buenos Aires,2024,Dengue,De 45 a 65 años,16,1
Chacabuco,Buenos Aires,2024,Dengue,De 35 a 44 años,12,3
Chascomús,Buenos Aires,2024,Dengue,De 25 a 34 años,13,1
Dolores,Buenos Aires,2024,Dengue,De 5 a 9 años,17,1
COMUNA 12,CABA,2024,Dengue,De 45 a 65 años,15,9
COMUNA 12,CABA,2024,Dengue,Mayores de 65 años,12,29
COMUNA 12,CABA,2024,Dengue,De 5 a 9 años,11,2
COMUNA 12,CABA,2024,Dengue,De 5 a 9 años,12,5
COMUNA 12,CABA,2024,Dengue,De 15 a 19 años,12,10
COMUNA 12,CABA,2024,Dengue,De 20 a 24 años,9,1
COMUNA 12,CABA,2024,Dengue,De 25 a 34 años,11,14
COMUNA 12,CABA,2024,Dengue,De 25 a 34 años,9,13
COMUNA 13,CABA,2024,Dengue,De 35 a 44 años,14,16
COMUNA 13,CABA,2024,Dengue,De 35 a 44 años,16,10
COMUNA 13,CABA,2024,Dengue,De 35 a 44 años,20,1
COMUNA 13,CABA,2024,Dengue,De 45 a 65 años,6,3
COMUNA 13,CABA,2024,Dengue,Mayores de 65 años,15,7
COMUNA 13,CABA,2024,Dengue,Mayores de 65 años,17,3
COMUNA 13,CABA,2024,Dengue,De 2 a 4 años,10,1
COMUNA 13,CABA,2024,Dengue,De 2 a 4 años,11,1
COMUNA 13,CABA,2024,Dengue,De 5 a 9 años,15,1
COMUNA 13,CABA,2024,Dengue,De 5 a 9 años,5,1
COMUNA 13,CABA,2024,Dengue,De 10 a 14 años,10,10
COMUNA 13,CABA,2024,Dengue,De 10 a 14 años,11,8
COMUNA 13,CABA,2024,Dengue,De 15 a 19 años,16,2
COMUNA 14,CABA,2024,Dengue,De 45 a 65 años,13,9
COMUNA 14,CABA,2024,Dengue,De 5 a 9 años,13,1
COMUNA 14,CABA,2024,Dengue,De 10 a 14 años,12,7
COMUNA 14,CABA,2024,Dengue,De 10 a 14 años,9,3
COMUNA 14,CABA,2024,Dengue,De 15 a 19 años,13,6
COMUNA 14,CABA,2024,Dengue,De 20 a 24 años,11,4
COMUNA 14,CABA,2024,Dengue,De 25 a 34 años,10,9
COMUNA 14,CABA,2024,Dengue,De 25 a 34 años,11,12
COMUNA 15,CABA,2024,Dengue,De 35 a 44 años,17,6
COMUNA 15,CABA,2024,Dengue,De 35 a 44 años,2,2
COMUNA 15,CABA,2024,Dengue,De 35 a 44 años,6,12
COMUNA 15,CABA,2024,Dengue,De 45 a 65 años,13,43
COMUNA 15,CABA,2024,Dengue,De 45 a 65 años,7,20
COMUNA 15,CABA,2024,Dengue,Mayores de 65 años,2,1
COMUNA 15,CABA,2024,Dengue,De 2 a 4 años,14,1
COMUNA 15,CABA,2024,Dengue,De 5 a 9 años,2,1
COMUNA 15,CABA,2024,Dengue,De 10 a 14 años,10,12
COMUNA 15,CABA,2024,Dengue,De 15 a 19 años,7,5
COMUNA 15,CABA,2024,Dengue,De 20 a 24 años,10,19
COMUNA 15,CABA,2024,Dengue,De 20 a 24 años,4,2
Almirante Brown,Buenos Aires,2024,Dengue,De 45 a 65 años,1,1
Almirante Brown,Buenos Aires,2024,Dengue,De 45 a 65 años,11,124
Almirante Brown,Buenos Aires,2024,Dengue,De 45 a 65 años,12,104
Almirante Brown,Buenos Aires,2024,Dengue,Mayores de 65 años,10,21
Almirante Brown,Buenos Aires,2024,Dengue,Mayores de 65 años,11,24
Almirante Brown,Buenos Aires,2024,Dengue,Mayores de 65 años,8,16
Almirante Brown,Buenos Aires,2024,Dengue,De 13 a 24 meses,12,2
Almirante Brown,Buenos Aires,2024,Dengue,De 13 a 24 meses,14,1
Almirante Brown,Buenos Aires,2024,Dengue,De 5 a 9 años,10,24
Almirante Brown,Buenos Aires,2024,Dengue,De 5 a 9 años,11,24
Almirante Brown,Buenos Aires,2024,Dengue,De 5 a 9 años,8,10
Almirante Brown,Buenos Aires,2024,Dengue,De 10 a 14 años,17,4
Almirante Brown,Buenos Aires,2024,Dengue,De 15 a 19 años,12,49
Almirante Brown,Buenos Aires,2024,Dengue,De 15 a 19 años,18,7
Almirante Brown,Buenos Aires,2024,Dengue,De 20 a 24 años,14,40
Esteban Echeverría,Buenos Aires,2024,Dengue,De 5 a 9 años,20,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 10 a 14 años,13,14
Esteban Echeverría,Buenos Aires,2024,Dengue,De 15 a 19 años,1,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 15 a 19 años,14,6
Esteban Echeverría,Buenos Aires,2024,Dengue,De 20 a 24 años,16,3
Esteban Echeverría,Buenos Aires,2024,Dengue,De 20 a 24 años,3,2
Esteban Echeverría,Buenos Aires,2024,Dengue,De 20 a 24 años,6,6
Esteban Echeverría,Buenos Aires,2024,Dengue,De 25 a 34 años,12,32
Esteban Echeverría,Buenos Aires,2024,Dengue,De 25 a 34 años,14,34
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 45 a 65 años,10,2
Exaltación de la Cruz,Buenos Aires,2024,Dengue,Mayores de 65 años,7,1
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 25 a 34 años,13,3
Ezeiza,Buenos Aires,2024,Dengue,De 35 a 44 años,12,10
Ezeiza,Buenos Aires,2024,Dengue,De 35 a 44 años,14,8
Ezeiza,Buenos Aires,2024,Dengue,De 35 a 44 años,15,14
Ezeiza,Buenos Aires,2024,Dengue,De 35 a 44 años,9,12
Ezeiza,Buenos Aires,2024,Dengue,De 45 a 65 años,9,19
Ezeiza,Buenos Aires,2024,Dengue,Mayores de 65 años,8,2
Ezeiza,Buenos Aires,2024,Dengue,De 13 a 24 meses,5,1
Ezeiza,Buenos Aires,2024,Dengue,De 5 a 9 años,9,3
Ezeiza,Buenos Aires,2024,Dengue,De 10 a 14 años,13,5
Ezeiza,Buenos Aires,2024,Dengue,De 10 a 14 años,7,4
Ezeiza,Buenos Aires,2024,Dengue,De 15 a 19 años,11,9
Ezeiza,Buenos Aires,2024,Dengue,De 20 a 24 años,7,5
Ezeiza,Buenos Aires,2024,Dengue,De 25 a 34 años,15,11
Ezeiza,Buenos Aires,2024,Dengue,De 25 a 34 años,18,1
Ezeiza,Buenos Aires,2024,Dengue,De 25 a 34 años,20,2
Ezeiza,Buenos Aires,2024,Dengue,De 25 a 34 años,9,8
Florencio Varela,Buenos Aires,2024,Dengue,De 35 a 44 años,12,92
Florencio Varela,Buenos Aires,2024,Dengue,De 35 a 44 años,18,6
Florencio Varela,Buenos Aires,2024,Dengue,De 45 a 65 años,12,132
Florencio Varela,Buenos Aires,2024,Dengue,De 45 a 65 años,14,78
Florencio Varela,Buenos Aires,2024,Dengue,De 45 a 65 años,18,8
Florencio Varela,Buenos Aires,2024,Dengue,Mayores de 65 años,11,21
Florencio Varela,Buenos Aires,2024,Dengue,Posneonato (29 hasta 365 días),9,1
Florencio Varela,Buenos Aires,2024,Dengue,De 5 a 9 años,11,24
Florencio Varela,Buenos Aires,2024,Dengue,De 5 a 9 años,12,43
Florencio Varela,Buenos Aires,2024,Dengue,De 15 a 19 años,12,84
Florencio Varela,Buenos Aires,2024,Dengue,De 25 a 34 años,21,1
Florencio Varela,Buenos Aires,2024,Dengue,De 25 a 34 años,9,74
General Guido,Buenos Aires,2024,Dengue,De 20 a 24 años,12,1
General Juan Madariaga,Buenos Aires,2024,Dengue,De 20 a 24 años,19,1
General Paz,Buenos Aires,2024,Dengue,De 10 a 14 años,3,1
General Paz,Buenos Aires,2024,Dengue,De 25 a 34 años,11,1
General Paz,Buenos Aires,2024,Dengue,De 25 a 34 años,12,1
General Pinto,Buenos Aires,2024,Dengue,De 35 a 44 años,14,1
General Pinto,Buenos Aires,2024,Dengue,De 5 a 9 años,15,1
General Pueyrredón,Buenos Aires,2024,Dengue,De 35 a 44 años,9,2
General Pueyrredón,Buenos Aires,2024,Dengue,De 45 a 65 años,2,1
General Pueyrredón,Buenos Aires,2024,Dengue,De 10 a 14 años,4,1
General Rodríguez,Buenos Aires,2024,Dengue,De 35 a 44 años,15,18
General Rodríguez,Buenos Aires,2024,Dengue,De 35 a 44 años,6,1
General Rodríguez,Buenos Aires,2024,Dengue,De 2 a 4 años,15,2
General Rodríguez,Buenos Aires,2024,Dengue,De 2 a 4 años,9,2
General Rodríguez,Buenos Aires,2024,Dengue,De 15 a 19 años,11,9
General Rodríguez,Buenos Aires,2024,Dengue,De 20 a 24 años,19,2
General San Martín,Buenos Aires,2024,Dengue,Neonato (hasta 28 días),15,1
General San Martín,Buenos Aires,2024,Dengue,De 35 a 44 años,10,88
General San Martín,Buenos Aires,2024,Dengue,De 35 a 44 años,12,106
General San Martín,Buenos Aires,2024,Dengue,De 45 a 65 años,12,148
General San Martín,Buenos Aires,2024,Dengue,De 45 a 65 años,15,76
General San Martín,Buenos Aires,2024,Dengue,De 45 a 65 años,9,115
General San Martín,Buenos Aires,2024,Dengue,Mayores de 65 años,1,2
General San Martín,Buenos Aires,2024,Dengue,Mayores de 65 años,10,37
General San Martín,Buenos Aires,2024,Dengue,Mayores de 65 años,11,25
General San Martín,Buenos Aires,2024,Dengue,Mayores de 65 años,8,26
General San Martín,Buenos Aires,2024,Dengue,De 13 a 24 meses,9,2
General San Martín,Buenos Aires,2024,Dengue,De 5 a 9 años,11,30
General San Martín,Buenos Aires,2024,Dengue,De 10 a 14 años,4,1
General San Martín,Buenos Aires,2024,Dengue,De 10 a 14 años,8,32
General San Martín,Buenos Aires,2024,Dengue,De 15 a 19 años,12,50
General San Martín,Buenos Aires,2024,Dengue,De 20 a 24 años,19,2
General San Martín,Buenos Aires,2024,Dengue,De 25 a 34 años,3,1
General San Martín,Buenos Aires,2024,Dengue,De 25 a 34 años,9,89
General Viamonte,Buenos Aires,2024,Dengue,De 35 a 44 años,11,1
General Viamonte,Buenos Aires,2024,Dengue,De 15 a 19 años,11,1
General Viamonte,Buenos Aires,2024,Dengue,De 25 a 34 años,10,1
General Villegas,Buenos Aires,2024,Dengue,De 25 a 34 años,16,1
Hurlingham,Buenos Aires,2024,Dengue,De 45 a 65 años,8,25
Hurlingham,Buenos Aires,2024,Dengue,De 5 a 9 años,11,14
Hurlingham,Buenos Aires,2024,Dengue,De 10 a 14 años,15,4
Hurlingham,Buenos Aires,2024,Dengue,De 10 a 14 años,3,1
Hurlingham,Buenos Aires,2024,Dengue,De 20 a 24 años,12,28
Ituzaingó,Buenos Aires,2024,Dengue,De 35 a 44 años,13,29
Ituzaingó,Buenos Aires,2024,Dengue,De 45 a 65 años,10,39
Ituzaingó,Buenos Aires,2024,Dengue,De 45 a 65 años,8,18
Ituzaingó,Buenos Aires,2024,Dengue,Mayores de 65 años,6,2
Ituzaingó,Buenos Aires,2024,Dengue,De 10 a 14 años,15,8
Ituzaingó,Buenos Aires,2024,Dengue,De 20 a 24 años,12,15
Ituzaingó,Buenos Aires,2024,Dengue,De 25 a 34 años,4,1
José C. Paz,Buenos Aires,2024,Dengue,De 35 a 44 años,13,120
José C. Paz,Buenos Aires,2024,Dengue,De 35 a 44 años,6,14
José C. Paz,Buenos Aires,2024,Dengue,De 45 a 65 años,16,71
José C. Paz,Buenos Aires,2024,Dengue,Mayores de 65 años,17,10
José C. Paz,Buenos Aires,2024,Dengue,Posneonato (29 hasta 365 días),13,2
José C. Paz,Buenos Aires,2024,Dengue,De 2 a 4 años,15,4
José C. Paz,Buenos Aires,2024,Dengue,De 2 a 4 años,19,1
José C. Paz,Buenos Aires,2024,Dengue,De 5 a 9 años,4,1
José C. Paz,Buenos Aires,2024,Dengue,De 10 a 14 años,12,136
José C. Paz,Buenos Aires,2024,Dengue,De 10 a 14 años,15,32
José C. Paz,Buenos Aires,2024,Dengue,De 15 a 19 años,5,3
José C. Paz,Buenos Aires,2024,Dengue,De 15 a 19 años,7,17
José C. Paz,Buenos Aires,2024,Dengue,De 20 a 24 años,1,2
Colón,Buenos Aires,2024,Dengue,De 25 a 34 años,15,3
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 10 a 14 años,5,1
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 10 a 14 años,6,1
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 20 a 24 años,17,3
Coronel de Marina L. Rosales,Buenos Aires,2024,Dengue,De 20 a 24 años,3,1
Coronel Dorrego,Buenos Aires,2024,Dengue,Mayores de 65 años,13,1
Chacabuco,Buenos Aires,2024,Dengue,De 45 a 65 años,12,2
Chacabuco,Buenos Aires,2024,Dengue,De 45 a 65 años,14,2
Chacabuco,Buenos Aires,2024,Dengue,De 45 a 65 años,18,1
Chacabuco,Buenos Aires,2024,Dengue,De 10 a 14 años,13,1
Chascomús,Buenos Aires,2024,Dengue,De 35 a 44 años,8,1
Chascomús,Buenos Aires,2024,Dengue,De 45 a 65 años,13,4
Chascomús,Buenos Aires,2024,Dengue,De 10 a 14 años,10,1
Chascomús,Buenos Aires,2024,Dengue,De 20 a 24 años,13,1
Chivilcoy,Buenos Aires,2024,Dengue,De 45 a 65 años,4,1
Chivilcoy,Buenos Aires,2024,Dengue,De 10 a 14 años,14,1
Chivilcoy,Buenos Aires,2024,Dengue,De 20 a 24 años,11,1
Chivilcoy,Buenos Aires,2024,Dengue,De 20 a 24 años,8,1
Chivilcoy,Buenos Aires,2024,Dengue,De 25 a 34 años,13,2
Ensenada,Buenos Aires,2024,Dengue,De 35 a 44 años,15,2
Ensenada,Buenos Aires,2024,Dengue,De 45 a 65 años,13,1
Ensenada,Buenos Aires,2024,Dengue,De 10 a 14 años,19,1
Ensenada,Buenos Aires,2024,Dengue,De 25 a 34 años,13,3
Escobar,Buenos Aires,2024,Dengue,De 35 a 44 años,16,14
Escobar,Buenos Aires,2024,Dengue,De 35 a 44 años,17,8
Escobar,Buenos Aires,2024,Dengue,De 45 a 65 años,15,24
Escobar,Buenos Aires,2024,Dengue,De 5 a 9 años,11,13
Escobar,Buenos Aires,2024,Dengue,De 10 a 14 años,17,7
Escobar,Buenos Aires,2024,Dengue,De 10 a 14 años,7,3
Escobar,Buenos Aires,2024,Dengue,De 15 a 19 años,10,7
Escobar,Buenos Aires,2024,Dengue,De 20 a 24 años,17,2
Escobar,Buenos Aires,2024,Dengue,De 25 a 34 años,11,14
Esteban Echeverría,Buenos Aires,2024,Dengue,De 35 a 44 años,2,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 45 a 65 años,10,37
Esteban Echeverría,Buenos Aires,2024,Dengue,De 45 a 65 años,13,31
Esteban Echeverría,Buenos Aires,2024,Dengue,De 45 a 65 años,8,36
Esteban Echeverría,Buenos Aires,2024,Dengue,Mayores de 65 años,13,7
Esteban Echeverría,Buenos Aires,2024,Dengue,De 10 a 14 años,16,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 10 a 14 años,17,2
Esteban Echeverría,Buenos Aires,2024,Dengue,De 10 a 14 años,5,3
Esteban Echeverría,Buenos Aires,2024,Dengue,De 10 a 14 años,6,4
Esteban Echeverría,Buenos Aires,2024,Dengue,De 15 a 19 años,11,15
Esteban Echeverría,Buenos Aires,2024,Dengue,De 15 a 19 años,13,15
Esteban Echeverría,Buenos Aires,2024,Dengue,De 15 a 19 años,4,1
Esteban Echeverría,Buenos Aires,2024,Dengue,De 20 a 24 años,15,10
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 35 a 44 años,16,1
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 35 a 44 años,2,1
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 35 a 44 años,21,1
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 45 a 65 años,14,7
Exaltación de la Cruz,Buenos Aires,2024,Dengue,Mayores de 65 años,13,4
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 25 a 34 años,11,2
Exaltación de la Cruz,Buenos Aires,2024,Dengue,De 25 a 34 años,12,3
Cañuelas,Buenos Aires,2024,Dengue,De 35 a 44 años,10,1
Cañuelas,Buenos Aires,2024,Dengue,De 35 a 44 años,11,3
Cañuelas,Buenos Aires,2024,Dengue,De 35 a 44 años,8,2
Cañuelas,Buenos Aires,2024,Dengue,De 45 a 65 años,14,2
Cañuelas,Buenos Aires,2024,Dengue,De 45 a 65 años,9,1
Cañuelas,Buenos Aires,2024,Dengue,De 10 a 14 años,11,3
Carmen de Areco,Buenos Aires,2024,Dengue,Mayores de 65 años,22,1
Colón,Buenos Aires,2024,Dengue,De 35 a 44 años,12,7
Colón,Buenos Aires,2024,Dengue,De 45 a 65 años,3,1
Colón,Buenos Aires,2024,Dengue,De 5 a 9 años,16,1
Colón,Buenos Aires,2024,Dengue,De 20 a 24 años,11,5
Colón,Buenos Aires,2024,Dengue,De 25 a 34 años,13,7
